Date,zscore,Spread,Long_Entry,Short_Entry,Long_Exit,Short_Exit,Returns,Profit
2004-05-19,-0.7884152726008672,44.96247673034668,0,0,0,0,-0.2251453399658203,30.293149948120117
2004-05-20,-0.7831828157336167,45.06479835510254,0,0,0,0,0.10232162475585938,30.395471572875977
2004-05-21,-0.7839705225833337,45.049394607543945,0,0,0,0,-0.01540374755859375,30.380067825317383
2004-05-24,-0.7783927855962222,45.15846824645996,0,0,0,0,0.10907363891601562,30.4891414642334
2004-05-25,-0.7538006479745243,45.63937187194824,0,0,0,0,0.48090362548828125,30.97004508972168
2004-05-26,-0.7502260233663921,45.70927429199219,0,0,0,0,0.06990242004394531,31.039947509765625
2004-05-27,-0.7382771854105447,45.942935943603516,0,0,0,0,0.23366165161132812,31.273609161376953
2004-05-28,-0.7442991047891385,45.82517623901367,0,0,0,0,-0.11775970458984375,31.15584945678711
2004-06-01,-0.7473528831147686,45.765459060668945,0,0,0,0,-0.05971717834472656,31.096132278442383
2004-06-02,-0.7292054867133588,46.12033462524414,0,0,0,0,0.3548755645751953,31.451007843017578
2004-06-03,-0.7462975354037807,45.78609657287598,0,0,0,0,-0.33423805236816406,31.116769790649414
2004-06-04,-0.7244041423121496,46.21422576904297,0,0,0,0,0.4281291961669922,31.544898986816406
2004-06-07,-0.701908752356173,46.65412712097168,0,0,0,0,0.43990135192871094,31.984800338745117
2004-06-08,-0.6985083283960837,46.72062301635742,0,0,0,0,0.06649589538574219,32.05129623413086
2004-06-09,-0.7131578616171381,46.43414878845215,0,0,0,0,-0.28647422790527344,31.764822006225586
2004-06-10,-0.7049617503877469,46.594425201416016,0,0,0,0,0.1602764129638672,31.925098419189453
2004-06-14,-0.7217034470469424,46.267038345336914,0,0,0,0,-0.32738685607910156,31.59771156311035
2004-06-15,-0.7142938722261839,46.41193389892578,0,0,0,0,0.1448955535888672,31.74260711669922
2004-06-16,-0.7123749340685154,46.449459075927734,0,0,0,0,0.037525177001953125,31.780132293701172
2004-06-17,-0.703471876424222,46.62355995178223,0,0,0,0,0.1741008758544922,31.954233169555664
2004-06-18,-0.69816051232054,46.72742462158203,0,0,0,0,0.10386466979980469,32.05809783935547
2004-06-21,-0.7005662564325099,46.68037986755371,0,0,0,0,-0.04704475402832031,32.01105308532715
2004-06-22,-0.7037285931687063,46.618539810180664,0,0,0,0,-0.061840057373046875,31.9492130279541
2004-06-23,-0.6886029830366232,46.914323806762695,0,0,0,0,0.29578399658203125,32.24499702453613
2004-06-24,-0.6981570985340443,46.72749137878418,0,0,0,0,-0.18683242797851562,32.05816459655762
2004-06-25,-0.7296343558339885,46.111948013305664,0,0,0,0,-0.6155433654785156,31.4426212310791
2004-06-28,-0.7297666156765116,46.10936164855957,0,0,0,0,-0.00258636474609375,31.440034866333008
2004-06-29,-0.7285778376819164,46.13260841369629,0,0,0,0,0.02324676513671875,31.463281631469727
2004-06-30,-0.7233569876887517,46.234703063964844,0,0,0,0,0.10209465026855469,31.56537628173828
2004-07-01,-0.7485017685757412,45.74299240112305,0,0,0,0,-0.4917106628417969,31.073665618896484
2004-07-02,-0.741004215600148,45.88960838317871,0,0,0,0,0.14661598205566406,31.22028160095215
2004-07-06,-0.7412076772752977,45.885629653930664,0,0,0,0,-0.003978729248046875,31.2163028717041
2004-07-07,-0.732703252356957,46.05193519592285,0,0,0,0,0.1663055419921875,31.38260841369629
2004-07-08,-0.7425681199622531,45.859025955200195,0,0,0,0,-0.19290924072265625,31.189699172973633
2004-07-09,-0.7345940023918459,46.01496124267578,0,0,0,0,0.15593528747558594,31.34563446044922
2004-07-12,-0.7263000617951607,46.17715072631836,0,0,0,0,0.16218948364257812,31.507823944091797
2004-07-13,-0.7213157384377764,46.274620056152344,0,0,0,0,0.09746932983398438,31.60529327392578
2004-07-14,-0.7175178521928188,46.3488883972168,0,0,0,0,0.07426834106445312,31.679561614990234
2004-07-15,-0.7374952332294921,45.95822715759277,0,0,0,0,-0.39066123962402344,31.28890037536621
2004-07-16,-0.723196539723449,46.23784065246582,0,0,0,0,0.2796134948730469,31.568513870239258
2004-07-19,-0.7366027719027326,45.97567939758301,0,0,0,0,-0.2621612548828125,31.306352615356445
2004-07-20,-0.7237853691255963,46.22632598876953,0,0,0,0,0.25064659118652344,31.55699920654297
2004-07-21,-0.7509892484900963,45.69434928894043,0,0,0,0,-0.5319766998291016,31.025022506713867
2004-07-22,-0.7609892045038691,45.49879837036133,0,0,0,0,-0.19555091857910156,30.829471588134766
2004-07-23,-0.764413427432672,45.43183708190918,0,0,0,0,-0.06696128845214844,30.762510299682617
2004-07-26,-0.7652200564132514,45.41606330871582,0,0,0,0,-0.015773773193359375,30.746736526489258
2004-07-27,-0.7500069558101187,45.713558197021484,0,0,0,0,0.29749488830566406,31.044231414794922
2004-07-28,-0.7319072548828932,46.067501068115234,0,0,0,0,0.35394287109375,31.398174285888672
2004-07-29,-0.7328980332607318,46.048126220703125,0,0,0,0,-0.019374847412109375,31.378799438476562
2004-07-30,-0.7282443595096552,46.139129638671875,0,0,0,0,0.09100341796875,31.469802856445312
2004-08-02,-0.7232412115581656,46.23696708679199,0,0,0,0,0.09783744812011719,31.56764030456543
2004-08-03,-0.7215120799296636,46.27078056335449,0,0,0,0,0.0338134765625,31.60145378112793
2004-08-04,-0.7222967631399128,46.255435943603516,0,0,0,0,-0.015344619750976562,31.586109161376953
2004-08-05,-0.7574088252270724,45.56881332397461,0,0,0,0,-0.6866226196289062,30.899486541748047
2004-08-06,-0.7732999038282714,45.258060455322266,0,0,0,0,-0.31075286865234375,30.588733673095703
2004-08-09,-0.7715354638937272,45.292564392089844,0,0,0,0,0.034503936767578125,30.62323760986328
2004-08-10,-0.7410964853722917,45.88780403137207,0,0,0,0,0.5952396392822266,31.218477249145508
2004-08-11,-0.736148933372305,45.984554290771484,0,0,0,0,0.09675025939941406,31.315227508544922
2004-08-12,-0.7578399376931136,45.56038284301758,0,0,0,0,-0.42417144775390625,30.891056060791016
2004-08-13,-0.752666588100619,45.66154861450195,0,0,0,0,0.101165771484375,30.99222183227539
2004-08-16,-0.7299364271704885,46.106040954589844,0,0,0,0,0.4444923400878906,31.43671417236328
2004-08-17,-0.724717137765436,46.20810508728027,0,0,0,0,0.10206413269042969,31.53877830505371
2004-08-18,-0.7112332663275622,46.471784591674805,0,0,0,0,0.26367950439453125,31.802457809448242
2004-08-19,-0.7145895061367202,46.40615272521973,0,0,0,0,-0.06563186645507812,31.736825942993164
2004-08-20,-0.7024561286365856,46.643423080444336,0,0,0,0,0.23727035522460938,31.974096298217773
2004-08-23,-0.7157532171847605,46.38339614868164,0,0,0,0,-0.2600269317626953,31.714069366455078
2004-08-24,-0.7100624350962594,46.494680404663086,0,0,0,0,0.11128425598144531,31.825353622436523
2004-08-25,-0.7043036698881133,46.6072940826416,0,0,0,0,0.11261367797851562,31.93796730041504
2004-08-26,-0.6977603190064751,46.73525047302246,0,0,0,0,0.12795639038085938,32.0659236907959
2004-08-27,-0.6924829952309941,46.838449478149414,0,0,0,0,0.10319900512695312,32.16912269592285
2004-08-30,-0.699395815348235,46.70326805114746,0,0,0,0,-0.13518142700195312,32.0339412689209
2004-08-31,-0.6808296936489261,47.06633186340332,0,0,0,0,0.3630638122558594,32.39700508117676
2004-09-01,-0.6843829577072703,46.99684715270996,0,0,0,0,-0.06948471069335938,32.3275203704834
2004-09-02,-0.6625073163054173,47.42462921142578,0,0,0,0,0.4277820587158203,32.75530242919922
2004-09-03,-0.650694737199131,47.65562629699707,0,0,0,0,0.23099708557128906,32.98629951477051
2004-09-07,-0.6374329569569983,47.91496276855469,0,0,0,0,0.2593364715576172,33.245635986328125
2004-09-08,-0.6415663696461148,47.83413314819336,0,0,0,0,-0.08082962036132812,33.1648063659668
2004-09-09,-0.6577193344399201,47.518259048461914,0,0,0,0,-0.3158740997314453,32.84893226623535
2004-09-10,-0.6605312216081334,47.46327209472656,0,0,0,0,-0.05498695373535156,32.7939453125
2004-09-13,-0.667642626562673,47.3242073059082,0,0,0,0,-0.13906478881835938,32.65488052368164
2004-09-14,-0.6617701334958382,47.43904495239258,0,0,0,0,0.114837646484375,32.769718170166016
2004-09-15,-0.6753071624662895,47.174325942993164,0,0,0,0,-0.26471900939941406,32.5049991607666
2004-09-16,-0.6664561894502464,47.347408294677734,0,0,0,0,0.1730823516845703,32.67808151245117
2004-09-17,-0.65440903444332,47.58299255371094,0,0,0,0,0.23558425903320312,32.913665771484375
2004-09-20,-0.6783230965301946,47.11534881591797,0,0,0,0,-0.46764373779296875,32.446022033691406
2004-09-21,-0.6671998096857891,47.33286666870117,0,0,0,0,0.21751785278320312,32.66353988647461
2004-09-22,-0.6897348971018739,46.892189025878906,0,0,0,0,-0.4406776428222656,32.222862243652344
2004-09-23,-0.7095258853958765,46.50517272949219,0,0,0,0,-0.38701629638671875,31.835845947265625
2004-09-24,-0.6863545657137312,46.95829200744629,0,0,0,0,0.45311927795410156,32.28896522521973
2004-09-27,-0.6982353230131766,46.725961685180664,0,0,0,0,-0.232330322265625,32.0566349029541
2004-09-28,-0.6826509975128147,47.03071594238281,0,0,0,0,0.30475425720214844,32.36138916015625
2004-09-29,-0.6852084112819551,46.98070526123047,0,0,0,0,-0.05001068115234375,32.311378479003906
2004-09-30,-0.6906388677659621,46.87451171875,0,0,0,0,-0.10619354248046875,32.20518493652344
2004-10-01,-0.6660571665772658,47.35521125793457,0,0,0,0,0.4806995391845703,32.68588447570801
2004-10-04,-0.6685376238451152,47.306705474853516,0,0,0,0,-0.04850578308105469,32.63737869262695
2004-10-05,-0.6686088256777418,47.30531311035156,0,0,0,0,-0.001392364501953125,32.635986328125
2004-10-06,-0.6538324946725577,47.59426689147949,0,0,0,0,0.2889537811279297,32.92494010925293
2004-10-07,-0.6791988790715032,47.098222732543945,0,0,0,0,-0.4960441589355469,32.42889595031738
2004-10-08,-0.6834587969344783,47.01491928100586,0,0,0,0,-0.08330345153808594,32.3455924987793
2004-10-11,-0.6747025321095045,47.18614959716797,0,0,0,0,0.17123031616210938,32.516822814941406
2004-10-12,-0.687558852052693,46.93474197387695,0,0,0,0,-0.2514076232910156,32.26541519165039
2004-10-13,-0.7188802456149147,46.32224655151367,0,0,0,0,-0.6124954223632812,31.65291976928711
2004-10-14,-0.7435495348114175,45.839834213256836,0,0,0,0,-0.48241233825683594,31.170507431030273
2004-10-15,-0.7295999253587594,46.11262130737305,0,0,0,0,0.27278709411621094,31.443294525146484
2004-10-18,-0.7370805069386307,45.96633720397949,0,0,0,0,-0.1462841033935547,31.29701042175293
2004-10-19,-0.7587904333903018,45.54179573059082,0,0,0,0,-0.4245414733886719,30.872468948364258
2004-10-20,-0.7739462799170621,45.24542045593262,0,0,0,0,-0.2963752746582031,30.576093673706055
2004-10-21,-0.7726233888815606,45.27128982543945,0,0,0,0,0.025869369506835938,30.60196304321289
2004-10-22,-0.7816786038668095,45.09421348571777,0,0,0,0,-0.1770763397216797,30.42488670349121
2004-10-25,-0.7788329689806665,45.14986038208008,0,0,0,0,0.05564689636230469,30.480533599853516
2004-10-26,-0.7280417756653186,46.14309120178223,0,0,0,0,0.9932308197021484,31.473764419555664
2004-10-27,-0.7206230323893998,46.28816604614258,0,0,0,0,0.14507484436035156,31.618839263916016
2004-10-28,-0.7187011681290206,46.325748443603516,0,0,0,0,0.0375823974609375,31.656421661376953
2004-10-29,-0.7167870092724462,46.36318016052246,0,0,0,0,0.03743171691894531,31.6938533782959
2004-11-01,-0.7119925899809856,46.45693588256836,0,0,0,0,0.09375572204589844,31.787609100341797
2004-11-02,-0.7158206150838633,46.38207817077637,0,0,0,0,-0.07485771179199219,31.712751388549805
2004-11-03,-0.6764417100239799,47.15213966369629,0,0,0,0,0.7700614929199219,32.48281288146973
2004-11-04,-0.630391193246973,48.05266571044922,0,0,0,0,0.9005260467529297,33.383338928222656
2004-11-05,-0.6195560299828131,48.264549255371094,0,0,0,0,0.211883544921875,33.59522247314453
2004-11-08,-0.6272789904038863,48.113525390625,0,0,0,0,-0.15102386474609375,33.44419860839844
2004-11-09,-0.6318755076153475,48.02363967895508,0,0,0,0,-0.08988571166992188,33.354312896728516
2004-11-10,-0.6230402380171851,48.196414947509766,0,0,0,0,0.1727752685546875,33.5270881652832
2004-11-11,-0.6135569342053626,48.38186264038086,0,0,0,0,0.18544769287109375,33.7125358581543
2004-11-12,-0.5969946076423321,48.70574188232422,0,0,0,0,0.3238792419433594,34.036415100097656
2004-11-15,-0.5941492653664601,48.761383056640625,0,0,0,0,0.05564117431640625,34.09205627441406
2004-11-16,-0.613656421697526,48.37991714477539,0,0,0,0,-0.3814659118652344,33.71059036254883
2004-11-17,-0.6116545772963881,48.419063568115234,0,0,0,0,0.03914642333984375,33.74973678588867
2004-11-18,-0.6138661257251252,48.375816345214844,0,0,0,0,-0.043247222900390625,33.70648956298828
2004-11-19,-0.6338077107719712,47.98585510253906,0,0,0,0,-0.38996124267578125,33.3165283203125
2004-11-22,-0.6301972901740115,48.05645751953125,0,0,0,0,0.0706024169921875,33.38713073730469
2004-11-23,-0.6212328819095508,48.23175811767578,0,0,0,0,0.17530059814453125,33.56243133544922
2004-11-24,-0.6261906752690248,48.13480758666992,0,0,0,0,-0.09695053100585938,33.46548080444336
2004-11-26,-0.6241291383725888,48.17512130737305,0,0,0,0,0.040313720703125,33.505794525146484
2004-11-29,-0.6427372008774177,47.81123733520508,0,0,0,0,-0.36388397216796875,33.141910552978516
2004-11-30,-0.6364255973304658,47.934661865234375,0,0,0,0,0.12342453002929688,33.26533508300781
2004-12-01,-0.6240676902156644,48.17632293701172,0,0,0,0,0.24166107177734375,33.506996154785156
2004-12-02,-0.627085672551467,48.117305755615234,0,0,0,0,-0.059017181396484375,33.44797897338867
2004-12-03,-0.6325245171965779,48.010948181152344,0,0,0,0,-0.10635757446289062,33.34162139892578
2004-12-06,-0.6400446011630435,47.8638916015625,0,0,0,0,-0.14705657958984375,33.19456481933594
2004-12-07,-0.6490889895682629,47.68702697753906,0,0,0,0,-0.1768646240234375,33.0177001953125
2004-12-08,-0.6347895157681637,47.96665573120117,0,0,0,0,0.2796287536621094,33.29732894897461
2004-12-09,-0.630446399051448,48.05158615112305,0,0,0,0,0.084930419921875,33.382259368896484
2004-12-10,-0.6209769454591227,48.23676300048828,0,0,0,0,0.18517684936523438,33.56743621826172
2004-12-13,-0.5995641159693434,48.655494689941406,0,0,0,0,0.418731689453125,33.986167907714844
2004-12-14,-0.5934789927721987,48.77449035644531,0,0,0,0,0.11899566650390625,34.10516357421875
2004-12-15,-0.5837586746408105,48.96457290649414,0,0,0,0,0.19008255004882812,34.29524612426758
2004-12-16,-0.5696513482520464,49.24044418334961,0,0,0,0,0.27587127685546875,34.57111740112305
2004-12-17,-0.5936196407758257,48.7717399597168,0,0,0,0,-0.4687042236328125,34.102413177490234
2004-12-20,-0.5806657840756144,49.025054931640625,0,0,0,0,0.2533149719238281,34.35572814941406
2004-12-21,-0.5692063855665079,49.2491455078125,0,0,0,0,0.224090576171875,34.57981872558594
2004-12-22,-0.561130927305554,49.40706253051758,0,0,0,0,0.15791702270507812,34.737735748291016
2004-12-23,-0.559265439290734,49.44354248046875,0,0,0,0,0.036479949951171875,34.77421569824219
2004-12-27,-0.5606342701387934,49.41677474975586,0,0,0,0,-0.026767730712890625,34.7474479675293
2004-12-28,-0.5539847992655142,49.54680633544922,0,0,0,0,0.13003158569335938,34.877479553222656
2004-12-29,-0.5498069098151953,49.62850570678711,0,0,0,0,0.08169937133789062,34.95917892456055
2004-12-30,-0.5566377990565371,49.49492645263672,0,0,0,0,-0.13357925415039062,34.825599670410156
2004-12-31,-0.5627677891619123,49.37505340576172,0,0,0,0,-0.119873046875,34.705726623535156
2005-01-03,-0.5644686351308776,49.341793060302734,0,0,0,0,-0.033260345458984375,34.67246627807617
2005-01-04,-0.5848458193345878,48.94331359863281,0,0,0,0,-0.3984794616699219,34.27398681640625
2005-01-05,-0.6033335214812504,48.581783294677734,0,0,0,0,-0.3615303039550781,33.91245651245117
2005-01-06,-0.5737010744036373,49.161251068115234,0,0,0,0,0.5794677734375,34.49192428588867
2005-01-07,-0.5885364151468203,48.87114334106445,0,0,0,0,-0.29010772705078125,34.20181655883789
2005-01-10,-0.5678092690589119,49.276466369628906,0,0,0,0,0.4053230285644531,34.607139587402344
2005-01-11,-0.584974372780344,48.940799713134766,0,0,0,0,-0.3356666564941406,34.2714729309082
2005-01-12,-0.5852507919497469,48.935394287109375,0,0,0,0,-0.005405426025390625,34.26606750488281
2005-01-13,-0.5964497673176022,48.71639633178711,0,0,0,0,-0.21899795532226562,34.04706954956055
2005-01-14,-0.5903357732403788,48.83595657348633,0,0,0,0,0.11956024169921875,34.166629791259766
2005-01-18,-0.5595233264763025,49.438499450683594,0,0,0,0,0.6025428771972656,34.76917266845703
2005-01-19,-0.5756303514575501,49.1235237121582,0,0,0,0,-0.3149757385253906,34.45419692993164
2005-01-20,-0.5689914145540295,49.25334930419922,0,0,0,0,0.12982559204101562,34.584022521972656
2005-01-21,-0.5812906045411032,49.01283645629883,0,0,0,0,-0.24051284790039062,34.343509674072266
2005-01-24,-0.5665383651149035,49.30131912231445,0,0,0,0,0.288482666015625,34.63199234008789
2005-01-25,-0.5627735438305767,49.37494087219238,0,0,0,0,0.07362174987792969,34.70561408996582
2005-01-26,-0.5697491776193404,49.2385311126709,0,0,0,0,-0.13640975952148438,34.569204330444336
2005-01-27,-0.5604597768804794,49.42018699645996,0,0,0,0,0.1816558837890625,34.7508602142334
2005-01-28,-0.5525320868064152,49.57521438598633,0,0,0,0,0.1550273895263672,34.905887603759766
2005-01-31,-0.5478050654140573,49.66765213012695,0,0,0,0,0.092437744140625,34.99832534790039
2005-02-01,-0.5265122061354162,50.08403778076172,0,0,0,0,0.4163856506347656,35.414710998535156
2005-02-02,-0.5163974493586274,50.28183364868164,0,0,0,0,0.19779586791992188,35.61250686645508
2005-02-03,-0.5084434243601669,50.43737602233887,0,0,0,0,0.15554237365722656,35.768049240112305
2005-02-04,-0.48986784159542673,50.80062484741211,0,0,0,0,0.3632488250732422,36.13129806518555
2005-02-07,-0.49201306502938835,50.75867462158203,0,0,0,0,-0.041950225830078125,36.08934783935547
2005-02-08,-0.49013372679507117,50.79542541503906,0,0,0,0,0.03675079345703125,36.1260986328125
2005-02-09,-0.4942803069463857,50.714338302612305,0,0,0,0,-0.08108711242675781,36.04501152038574
2005-02-10,-0.48080462859610185,50.97785758972168,0,0,0,0,0.263519287109375,36.30853080749512
2005-02-11,-0.4685297252615269,51.2178955078125,0,0,0,0,0.2400379180908203,36.54856872558594
2005-02-14,-0.47920531839119734,51.009132385253906,0,0,0,0,-0.20876312255859375,36.339805603027344
2005-02-15,-0.474271519073951,51.105613708496094,0,0,0,0,0.0964813232421875,36.43628692626953
2005-02-16,-0.4652692665477654,51.281654357910156,0,0,0,0,0.1760406494140625,36.612327575683594
2005-02-17,-0.4775333433023108,51.04182815551758,0,0,0,0,-0.23982620239257812,36.372501373291016
2005-02-18,-0.4665801605621532,51.256019592285156,0,0,0,0,0.21419143676757812,36.586692810058594
2005-02-22,-0.5097495390734605,50.411834716796875,0,0,0,0,-0.8441848754882812,35.74250793457031
2005-02-23,-0.48183217833133807,50.957763671875,0,0,0,0,0.545928955078125,36.28843688964844
2005-02-24,-0.4745366239795392,51.10042953491211,0,0,0,0,0.14266586303710938,36.43110275268555
2005-02-25,-0.44161640789619816,51.74419021606445,0,0,0,0,0.6437606811523438,37.07486343383789
2005-02-28,-0.45234857234494186,51.53432083129883,0,0,0,0,-0.209869384765625,36.864994049072266
2005-03-01,-0.44914800119999243,51.59690856933594,0,0,0,0,0.06258773803710938,36.927581787109375
2005-03-02,-0.4503904244109501,51.57261276245117,0,0,0,0,-0.024295806884765625,36.90328598022461
2005-03-03,-0.4349636207731802,51.87428665161133,0,0,0,0,0.30167388916015625,37.204959869384766
2005-03-04,-0.39114484253361437,52.731170654296875,0,0,0,0,0.8568840026855469,38.06184387207031
2005-03-07,-0.4128036597246055,52.3076286315918,0,0,0,0,-0.4235420227050781,37.638301849365234
2005-03-08,-0.4123659147590867,52.31618881225586,0,0,0,0,0.0085601806640625,37.6468620300293
2005-03-09,-0.45571632149142854,51.46846389770508,0,0,0,0,-0.8477249145507812,36.799137115478516
2005-03-10,-0.4439450004333629,51.69865417480469,0,0,0,0,0.23019027709960938,37.029327392578125
2005-03-11,-0.45865061728970546,51.41108322143555,0,0,0,0,-0.2875709533691406,36.741756439208984
2005-03-14,-0.43956130842572566,51.78437805175781,0,0,0,0,0.3732948303222656,37.11505126953125
2005-03-15,-0.46178203487392566,51.3498477935791,0,0,0,0,-0.43453025817871094,36.68052101135254
2005-03-16,-0.4794288726382938,51.0047607421875,0,0,0,0,-0.34508705139160156,36.33543395996094
2005-03-17,-0.47488980457671914,51.093523025512695,0,0,0,0,0.08876228332519531,36.42419624328613
2005-03-18,-0.4786383372226232,51.020219802856445,0,0,0,0,-0.07330322265625,36.35089302062988
2005-03-21,-0.497373977805638,50.65384101867676,0,0,0,0,-0.3663787841796875,35.984514236450195
2005-03-22,-0.5202445916658817,50.20660209655762,0,0,0,0,-0.4472389221191406,35.537275314331055
2005-03-23,-0.5224135165317998,50.164188385009766,0,0,0,0,-0.04241371154785156,35.4948616027832
2005-03-24,-0.5178724001983277,50.25299072265625,0,0,0,0,0.08880233764648438,35.58366394042969
2005-03-28,-0.5149088433729438,50.310943603515625,0,0,0,0,0.057952880859375,35.64161682128906
2005-03-29,-0.5298842468992119,50.018096923828125,0,0,0,0,-0.2928466796875,35.34877014160156
2005-03-30,-0.5011351902299551,50.58028984069824,0,0,0,0,0.5621929168701172,35.91096305847168
2005-03-31,-0.5019141187715399,50.5650577545166,0,0,0,0,-0.015232086181640625,35.89573097229004
2005-04-01,-0.5044729955920357,50.515018463134766,0,0,0,0,-0.05003929138183594,35.8456916809082
2005-04-04,-0.5088092847357598,50.43022155761719,0,0,0,0,-0.08479690551757812,35.760894775390625
2005-04-05,-0.49329177191395857,50.73366928100586,0,0,0,0,0.3034477233886719,36.0643424987793
2005-04-06,-0.4760657077193872,51.07052803039551,0,0,0,0,0.33685874938964844,36.401201248168945
2005-04-07,-0.4726746472879721,51.1368408203125,0,0,0,0,0.06631278991699219,36.46751403808594
2005-04-08,-0.5035759500376962,50.53256034851074,0,0,0,0,-0.6042804718017578,35.86323356628418
2005-04-11,-0.4933262023891877,50.73299598693848,0,0,0,0,0.20043563842773438,36.063669204711914
2005-04-12,-0.47955293939322696,51.00233459472656,0,0,0,0,0.26933860778808594,36.3330078125
2005-04-13,-0.5029334754191863,50.54512405395508,0,0,0,0,-0.4572105407714844,35.875797271728516
2005-04-14,-0.5348992943350582,49.920026779174805,0,0,0,0,-0.6250972747802734,35.25069999694824
2005-04-15,-0.5568541355836139,49.49069595336914,0,0,0,0,-0.42933082580566406,34.82136917114258
2005-04-18,-0.5448440445443561,49.725555419921875,0,0,0,0,0.23485946655273438,35.05622863769531
2005-04-19,-0.5230400926589149,50.15193557739258,0,0,0,0,0.4263801574707031,35.482608795166016
2005-04-20,-0.5675433838592675,49.28166580200195,0,0,0,0,-0.870269775390625,34.61233901977539
2005-04-21,-0.5294438684412535,50.02670860290527,0,0,0,0,0.7450428009033203,35.35738182067871
2005-04-22,-0.5217530951499978,50.17710304260254,0,0,0,0,0.15039443969726562,35.50777626037598
2005-04-25,-0.5074860035532301,50.456098556518555,0,0,0,0,0.2789955139160156,35.78677177429199
2005-04-26,-0.5331541666784045,49.954153060913086,0,0,0,0,-0.5019454956054688,35.28482627868652
2005-04-27,-0.5193460830601867,50.224172592163086,0,0,0,0,0.27001953125,35.55484580993652
2005-04-28,-0.5555161263507737,49.51686096191406,0,0,0,0,-0.7073116302490234,34.8475341796875
2005-04-29,-0.5105057415506591,50.39704704284668,0,0,0,0,0.8801860809326172,35.72772026062012
2005-05-02,-0.49354595270276025,50.72869873046875,0,0,0,0,0.3316516876220703,36.05937194824219
2005-05-03,-0.49435979940335933,50.71278381347656,0,0,0,0,-0.0159149169921875,36.04345703125
2005-05-04,-0.48128168087470086,50.968528747558594,0,0,0,0,0.25574493408203125,36.29920196533203
2005-05-05,-0.4840245120189418,50.91489219665527,0,0,0,0,-0.05363655090332031,36.24556541442871
2005-05-06,-0.5015919548630933,50.57135772705078,0,0,0,0,-0.3435344696044922,35.90203094482422
2005-05-09,-0.48310990984833807,50.932777404785156,0,0,0,0,0.361419677734375,36.263450622558594
2005-05-10,-0.5150608056403856,50.3079719543457,0,0,0,0,-0.6248054504394531,35.63864517211914
2005-05-11,-0.5002223437209777,50.598140716552734,0,0,0,0,0.29016876220703125,35.92881393432617
2005-05-12,-0.5417102860779673,49.78683662414551,0,0,0,0,-0.8113040924072266,35.117509841918945
2005-05-13,-0.5670708182714915,49.29090690612793,0,0,0,0,-0.4959297180175781,34.62158012390137
2005-05-16,-0.5392195874506306,49.83554267883301,0,0,0,0,0.5446357727050781,35.166215896606445
2005-05-17,-0.5211590962997283,50.18871879577637,0,0,0,0,0.3531761169433594,35.519392013549805
2005-05-18,-0.5001353409337134,50.5998420715332,0,0,0,0,0.41112327575683594,35.93051528930664
2005-05-19,-0.496002513465139,50.680660247802734,0,0,0,0,0.08081817626953125,36.01133346557617
2005-05-20,-0.5086563471007479,50.43321228027344,0,0,0,0,-0.24744796752929688,35.763885498046875
2005-05-23,-0.49354595270276025,50.72869873046875,0,0,0,0,0.2954864501953125,36.05937194824219
2005-05-24,-0.5087921182665238,50.43055725097656,0,0,0,0,-0.2981414794921875,35.76123046875
2005-05-25,-0.5049487798927934,50.505714416503906,0,0,0,0,0.07515716552734375,35.836387634277344
2005-05-26,-0.4989143758093007,50.62371826171875,0,0,0,0,0.11800384521484375,35.95439147949219
2005-05-27,-0.4926817770355374,50.74559783935547,0,0,0,0,0.12187957763671875,36.076271057128906
2005-05-31,-0.5143476168730341,50.32191848754883,0,0,0,0,-0.4236793518066406,35.652591705322266
2005-06-01,-0.4917161631410107,50.76448059082031,0,0,0,0,0.4425621032714844,36.09515380859375
2005-06-02,-0.494358238815247,50.71281433105469,0,0,0,0,-0.051666259765625,36.043487548828125
2005-06-03,-0.491393706622293,50.77078628540039,0,0,0,0,0.057971954345703125,36.10145950317383
2005-06-06,-0.49574716223525306,50.68565368652344,0,0,0,0,-0.08513259887695312,36.016326904296875
2005-06-07,-0.4784511641858963,51.02388000488281,0,0,0,0,0.338226318359375,36.35455322265625
2005-06-08,-0.48275448590574666,50.939727783203125,0,0,0,0,-0.0841522216796875,36.27040100097656
2005-06-09,-0.47304743277331357,51.12955093383789,0,0,0,0,0.18982315063476562,36.46022415161133
2005-06-10,-0.4653902121264738,51.27928924560547,0,0,0,0,0.14973831176757812,36.609962463378906
2005-06-13,-0.4597997953609493,51.38861083984375,0,0,0,0,0.10932159423828125,36.71928405761719
2005-06-14,-0.4432316165924974,51.71260452270508,0,0,0,0,0.3239936828613281,37.043277740478516
2005-06-15,-0.4403349699824313,51.769248962402344,0,0,0,0,0.056644439697265625,37.09992218017578
2005-06-16,-0.4381150333925901,51.812660217285156,0,0,0,0,0.0434112548828125,37.143333435058594
2005-06-17,-0.4223326107387147,52.12128829956055,0,0,0,0,0.3086280822753906,37.451961517333984
2005-06-20,-0.4209046726158994,52.14921188354492,0,0,0,0,0.027923583984375,37.47988510131836
2005-06-21,-0.41752287817640144,52.2153434753418,0,0,0,0,0.066131591796875,37.546016693115234
2005-06-22,-0.4121866421996786,52.31969451904297,0,0,0,0,0.10435104370117188,37.650367736816406
2005-06-23,-0.45475070759690184,51.48734664916992,0,0,0,0,-0.8323478698730469,36.81801986694336
